image_path,overexposed,degree
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2007_в_Одесі_l.jpg,True,1.0056785055845026
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2007_в_Тернополі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2007_в_Харкові_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2008_в_Верховині_l.jpg,True,0.3354442050664752
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2008_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2008_в_Кам'янець-Подільському.jpg,True,1.1066247429605018
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2008_в_Лубнах_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2008_в_Новомиргороді_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2008_в_Одесі_u.jpg,True,1.0676343202827396
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2010_в_Харкові_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2011_в_Одесі.jpg,True,0.8007502526896328
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2013_в_Карлівці_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2016_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2017_в_Сколе_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2021_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2021_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2021_в_Сумах_l.jpg,True,0.6179158524679642
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2022_в_Львові.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Mitsubishi_L_200_2023_в_Львові.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Frontier_2005_в_Прилуках_l.jpg,True,0.42402756784616735
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Frontier_2017_в_Житомирі.jpg,True,0.21554056638093488
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Frontier_2017_в_Запоріжжі_l.jpg,True,0.4860533750846643
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_King_Cab_2003_в_Сумах.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2000_в_Кривому_Розі_u.jpg,True,1.151092297478501
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2003_в_Києві_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2003_в_Міжгір'ї_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2006_в_Прилуках_u.jpg,True,0.6913130532154586
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2007_в_Ізюмі.jpg,True,1.0072035647734914
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2007_в_Львові_l.jpg,True,0.06760262191875044
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2007_в_Одесі_l.jpg,True,0.30504701444380866
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2007_в_Полтаві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2007_в_Харкові_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2008_в_Дрогобичі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2008_в_Києві_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2010_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2010_в_Житомирі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2010_в_Хмельницькому_u.jpg,True,0.37686996588914323
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2011_в_Вільногірську_l.jpg,True,0.8022426435383732
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2011_в_Вінниці_u.jpg,True,0.9887334574861313
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2012_в_Запоріжжі_l.jpg,True,0.881405311885161
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2013_в_Одесі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2017_в_Нововолинську_l.jpg,True,0.25467643440992815
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2018_в_Калуші_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Navara_2019_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Titan_2004_в_Запоріжжі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Titan_2006_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Nissan_Titan_2018_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2014_в_Жашківу.jpg,True,1.1603448809030665
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2016_в_Одесі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2018_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2018_в_Харкові_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2019_в_Києві_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2020_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Ram_1500_2022_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Дніпрі_l.jpg,True,1.164529053203874
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Житомирі.jpg,True,0.92351035991846
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Кропивницькому.jpg,True,1.1382057062666433
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Луцьку_l.jpg,True,1.18450336407286
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Одесі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2022_в_Чорноморську_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2023_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Rivian_R1T_2023_в_Львові.jpg,True,0.21593080883057492
..\DATASETS\overbrightened\PickUp\Пікап_SsangYong_Actyon_Sports_2011_в_Межовій.jpg,True,1.0903445641992329
..\DATASETS\overbrightened\PickUp\Пікап_SsangYong_Actyon_Sports_2013_в_Золотоноші_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_SsangYong_Korando_Sports_2014_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_SsangYong_Korando_Sports_2015_в_Сумах_l.jpg,True,0.04370397893132738
..\DATASETS\overbrightened\PickUp\Пікап_Tesla_Cybertruck_2024_в_Києві.jpg,True,0.07215256154815952
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2011_в_Запоріжжі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2011_в_Рахові_l.jpg,True,0.10350794651880535
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2011_в_Харкові.jpg,True,0.48388030230894796
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2012_в_Черкасах.jpg,True,0.7679993909413925
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2013_в_Івано-Франківську_l.jpg,True,0.43918184375080793
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2013_в_Броварах.jpg,True,1.0216873382807001
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2013_в_Вінниці_l.jpg,True,0.8353770032103613
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2013_в_Києві.jpg,True,0.5018428717366128
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2014_в_Броварах.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2014_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2017_в_Дніпрі.jpg,True,0.14199052099186038
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2017_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2017_в_Ужгороді_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2017_в_Хмільнику_l.jpg,True,0.8530514338321942
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2021_в_Богородчанах.jpg,True,0.32890983746801816
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2021_в_Запоріжжі_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2021_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2021_в_Полтаві_l.jpg,True,0.6542785353524334
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2021_в_Умані_l.jpg,True,1.0846609149069149
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2022_в_Умані_l.jpg,True,0.10816012567858535
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2023_в_Києві_l.jpg,True,0.247302768259124
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2023_в_Одесі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Hilux_2023_в_Рівному.jpg,True,1.046265456917754
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tacoma_2005_в_Ужгороді_l.jpg,True,0.5249560764780747
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tacoma_2006_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tacoma_2007_в_Сумах_u.jpg,True,0.6508919841938592
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tacoma_2015_в_Кам'янець-Подільському.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tacoma_2019_в_Рівному.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2003_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2005_в_Миколаєві_l.jpg,True,0.12220967661446802
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2007_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2008_в_Дніпрі_l.jpg,True,0.9604796897843861
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2008_в_Луцьку_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2011_в_Новомосковську.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2013_в_Києві_l.jpg,True,0.690147920813817
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2014_в_Львові.jpg,True,1.1638986201596484
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2015_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2015_в_Кропивницькому_u.jpg,True,0.05381221020875526
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2016_в_Кам'янець-Подільському_u.jpg,True,0.8850444780256452
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2016_в_Києві_l.jpg,True,0.42251110241974676
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2017_в_Рівному_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2018_в_Одесі_l.jpg,True,1.0551481699891914
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2020_в_Івано-Франківську_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2020_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2020_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2022_в_Вінниці_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2022_в_Дніпрі_l.jpg,True,0.711216027526868
..\DATASETS\overbrightened\PickUp\Пікап_Toyota_Tundra_2023_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2011_в_Вараші.jpg,True,0.6630274160361191
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2011_в_Дніпрі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2011_в_Коломиї_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2011_в_Львові_l.jpg,True,1.0292981150691898
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2011_в_Старокостянтинові.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2012_в_Дніпрі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2012_в_Заліщиках_u.jpg,True,0.7018559086739169
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2012_в_Косові.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2012_в_Кривому_Розі_l.jpg,True,0.3841490469483013
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2012_в_Львові_l.jpg,True,1.1037615026154428
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2013_в_Ірпені_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2013_в_Києві_u.jpg,True,0.22879631769507403
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2013_в_Харкові_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2013_в_Чорткові_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2014_в_Іршаві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2014_в_Кам'янець-Подільському_u.jpg,True,0.534133645535537
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2014_в_Кропивницькому_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2014_в_Луцьку_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2014_в_Ужгороді.jpg,True,0.09993644867101126
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2016_в_Дніпрі.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2016_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2019_в_Лубнах_u.jpg,True,0.8053852526129279
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2023_в_Рівному.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Amarok_2023_в_Чернівцях.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Caddy_2000_в_Хмельницькому_u.jpg,True,0.7398971608346738
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Caddy_2001_в_Смілі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Caddy_2002_в_Житомирі_l.jpg,True,0.25862067330965344
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Caddy_2002_в_Чернівцях_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Volkswagen_Caddy_2003_в_Старокостянтинові.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_Богдан_23101_2013_в_Новомосковську.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ГАЗ_3221_Газель_2000_в_Нікополі_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ГАЗ_3221_Газель_2004_в_Борисполі_u.jpg,True,0.30212175137894515
..\DATASETS\overbrightened\PickUp\Пікап_ГАЗ_3221_Газель_2005_в_Житомирі_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ГАЗ_3221_Газель_2006_в_Апостоловому_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2002_в_Тисмениці.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2003_в_Запоріжжі_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2004_в_Запоріжжі_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2004_в_Львові_u.jpg,True,0.48671237203268336
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2004_в_Миколаєві_u.jpg,True,0.6564025580498514
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2004_в_Тернополі_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2004_в_Харкові_u.jpg,True,0.8193142419958603
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2005_в_Білій_Церкві_u.jpg,True,0.3092106545483595
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2005_в_Коломиї_l.jpg,True,0.977542664004736
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2007_в_Запоріжжі.jpg,True,1.1456198515938156
..\DATASETS\overbrightened\PickUp\Пікап_ЗАЗ_11055_2007_в_Котельві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_27175_2003_в_Одесі_l.jpg,True,0.3852932705088161
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_27175_2006_в_Березному_l.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2001_в_Болехові.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2004_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2004_в_Чемерівцях_l.jpg,True,0.49306859795226843
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2004_в_Червонограді_l.jpg,True,0.15086237841521588
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2005_в_Конотопі_l.jpg,True,1.1639952960610878
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2005_в_Кролевці.jpg,True,0.18940932027822344
..\DATASETS\overbrightened\PickUp\Пікап_ИЖ_2717_Ода_2005_в_Одесі_l.jpg,True,0.9692816981494656
..\DATASETS\overbrightened\PickUp\Пікап_УАЗ_3163_Patriot_2008_в_Кривому_Розі_u.jpg,False,0.0
..\DATASETS\overbrightened\PickUp\Пікап_УАЗ_39094_2008_в_Ужгороді.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\BMW_5_Series_2025__l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Citroen_C-Elysee_2025__l.jpg,True,1.18914480270989
..\DATASETS\overbrightened\Sedan\Hyundai_Elantra_2025__l.jpg,True,0.32403732015315967
..\DATASETS\overbrightened\Sedan\Hyundai_Sonata_2025__l.jpg,True,0.4921364525132148
..\DATASETS\overbrightened\Sedan\Toyota_Camry_2025__l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A3_2015_в_Вінниці_l.jpg,True,0.5536445703569874
..\DATASETS\overbrightened\Sedan\Седан_Audi_A3_2015_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2001_в_Бердичеві_l.jpg,True,0.17764464346259956
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2001_в_Рівному_d.jpg,True,0.1608642083269891
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2001_в_Сарнах_l.jpg,True,0.8301213079396284
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2003_в_Луцьку_u.jpg,True,0.8956008938219597
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2003_в_Харкові_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2005_в_Вінниці_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2005_в_Миргороді.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2012_в_Києві_l.jpg,True,0.1604919984930675
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2014_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2015_в_Кременчуці.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2015_в_Одесі.jpg,True,0.592719460543411
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2015_в_Тернополі_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2016_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2017_в_Дрогобичі_l.jpg,True,0.788935301153838
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2018_в_Києві_u.jpg,True,1.0670117979393463
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2019_в_Дніпрі.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2020_в_Києві_l.jpg,True,0.5074181205201349
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2022_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A4_2022_в_Львові_u.jpg,True,0.8766005840878053
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2000_в_Сарнах_l.jpg,True,1.1591864508601313
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2001_в_Рівному_d.jpg,True,0.7893459938620395
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2003_в_Хмельницькому_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2004_в_Сумах_u.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2005_в_Городку.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2005_в_Чернівцях.jpg,True,0.7200846708733353
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2006_в_Первомайську_u.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2008_в_Києві.jpg,True,0.954239028434807
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2008_в_Софіївській_Борщагівці_l.jpg,True,0.09994728303089429
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2009_в_Тернополі_u.jpg,True,0.7901403470679369
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2010_в_Горішніх_Плавнях.jpg,True,1.188487589003539
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2010_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2011_в_Києві.jpg,True,0.1897048349411108
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2013_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2013_в_Львові_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2013_в_Яворові_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2014_в_Береговому.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2014_в_Києві_l.jpg,True,0.7507242734452635
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2014_в_Луцьку_u.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2014_в_Переяславі_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2014_в_Умані.jpg,True,0.9768640166401534
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2015_в_Києві.jpg,True,0.4449011606047084
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2015_в_Стрию_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2016_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2016_в_Одесі_u.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2016_в_Тернополі.jpg,True,1.1070924372586333
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2017_в_Одесі_l.jpg,True,0.15770142405321508
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2018_в_Києві_l.jpg,True,0.6787514080575494
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2018_в_Луцьку.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2018_в_Ужгороді_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2019_в_Луцьку_l.jpg,True,0.3248934689354497
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2019_в_Рівному.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2019_в_Харкові.jpg,True,0.38635310659382216
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2020_в_Дрогобичі_l.jpg,True,0.7069840450438367
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2020_в_Одесі.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A6_2023_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A8_2012_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A8_2017_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A8_2018_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_A8_2019_в_Львові.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_S3_2022_в_Бучі.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_S6_2021_в_Києві_l.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_Audi_S8_2017_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_BMW_3_Series_2003_в_Києві.jpg,False,0.0
..\DATASETS\overbrightened\Sedan\Седан_BMW_3_Series_2003_в_Рівному_u.jpg,False,0.0
